log_time_ns,_full_text,_type,theta,x,y
1697563547232266450,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546166025189042,0.20998013957700587,-0.4828259192967833
1697563547236575402,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167883461456,0.2099801472655909,-0.4828259174229702
1697563547241598616,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168013675603,0.20998015311926901,-0.48282591646978396
1697563547246768943,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461696542027692,0.20998015971255685,-0.4828259148456043
1697563547251538520,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167040886233,0.2099801625632174,-0.4828259153679352
1697563547256584356,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461678658352707,0.2099801677299688,-0.4828259142649411
1697563547261327926,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461661594085363,0.20998017056448712,-0.48282591445554085
1697563547266637153,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461673567865125,0.20998017535239563,-0.4828259132738779
1697563547271700336,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461663425316188,0.20998017811035144,-0.48282591322122304
1697563547276599339,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461685369036862,0.20998018310829403,-0.48282591163964395
1697563547282241715,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168132419696,0.2099801858169466,-0.48282591136988706
1697563547286402407,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461668526144268,0.20998018760629594,-0.4828259115648914
1697563547291782984,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461684535594564,0.20998019143740784,-0.482825910382463
1697563547297147306,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461683942170798,0.2099801937687953,-0.48282591004384984
1697563547301674718,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168455200511,0.20998019601099,-0.48282590967468497
1697563547306514502,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461674991011579,0.20998019728693723,-0.48282590982978624
1697563547311573571,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461676681049027,0.20998019928820147,-0.48282590945807063
1697563547317108567,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461682817364727,0.20998020149365562,-0.48282590889091326
1697563547321754261,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546166412662739,0.2099802016207268,-0.4828259095601553
1697563547326679542,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461662863682774,0.20998020299054226,-0.48282590939492154
1697563547331638982,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461669755396326,0.2099802048859849,-0.48282590884786697
1697563547336845537,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461673011252422,0.20998020639195844,-0.48282590849503965
1697563547341525354,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167306581038,0.20998020755058203,-0.4828259083139106
1697563547346855362,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461680303161338,0.2099802091829434,-0.4828259077948027
1697563547351763126,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461677663967144,0.20998020995923802,-0.48282590777207623
1697563547356952422,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461674643130727,0.20998021062977681,-0.48282590777976975
1697563547361557015,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167655648471,0.20998021161693212,-0.4828259075566533
1697563547366876278,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461675139071382,0.20998021227850802,-0.4828259075066399
1697563547371572457,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167668057705,0.2099802131123144,-0.4828259073209427
1697563547376630332,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546166855760606,0.2099802131338505,-0.4828259076170382
1697563547381624224,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461676500360236,0.2099802143634397,-0.48282590713422097
1697563547386504852,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461668801186154,0.2099802143205602,-0.48282590742465953
1697563547391997702,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.154616816117607,0.2099802158414757,-0.48282590671738945
1697563547396515502,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461673396452058,0.20998021567501637,-0.48282590704596096
1697563547401503064,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461667856674124,0.20998021568137468,-0.48282590724920205
1697563547406430050,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461684335683634,0.20998021737902406,-0.48282590637940304
1697563547411734844,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461657754655403,0.20998021567136413,-0.4828259076231724
1697563547417165024,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461684312903434,0.20998021809846887,-0.4828259062691021
1697563547421790920,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461686698504346,0.20998021860483,-0.482825906102935
1697563547426537695,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461674294929736,0.2099802179277458,-0.48282590666482894
1697563547431631920,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461682021354345,0.20998021880519438,-0.48282590624444194
1697563547436459950,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461660045271636,0.20998021733432679,-0.48282590728188013
1697563547441733332,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461673363979903,0.20998021860959692,-0.48282590659387153
1697563547446447199,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461659025608188,0.20998021769993352,-0.4828259072630388
1697563547451825128,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461669762518906,0.20998021873853662,-0.48282590670678044
1697563547457009133,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461677624803738,0.2099802195366764,-0.4828259062936514
1697563547462350005,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546166090806434,0.20998021839488895,-0.4828259070863691
1697563547466592117,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168041616564,0.2099802200785181,-0.48282590610710324
1697563547471467938,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461683482927913,0.20998022046192913,-0.48282590593484637
1697563547476589889,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461668314892726,0.20998021940551956,-0.48282590665728414
1697563547481985993,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461653335631853,0.20998021835371197,-0.4828259073720531
1697563547486791043,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461665519868728,0.20998021942088516,-0.4828259067580363
1697563547491813144,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461681735698984,0.20998022079527445,-0.482825905947928
1697563547496510871,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461659460395805,0.20998021914570011,-0.4828259070240304
1697563547501543217,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461687744145808,0.20998022145026776,-0.482825905625318
1697563547506567987,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461689088179711,0.2099802216371661,-0.48282590554694127
1697563547511471767,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461676519549516,0.20998022072765013,-0.4828259061508632
1697563547517165983,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461687596921594,0.20998022166509808,-0.4828259055977007
1697563547521642597,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546166132125025,0.20998021967040503,-0.48282590687460547
1697563547526856933,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546166063999182,0.20998021967620445,-0.4828259068988759
1697563547531450379,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167721545107,0.20998022102958155,-0.48282590607876313
1697563547536825192,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461678792868694,0.2099802212035813,-0.48282590599377984
1697563547541597193,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.154616708715729,0.20998022062942617,-0.482825906374565
1697563547546718391,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461668799372552,0.20998022050998674,-0.4828259064694654
1697563547551723836,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546166175936022,0.20998021999798594,-0.48282590680815946
1697563547556811532,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461674321980173,0.20998022101888542,-0.48282590618735377
1697563547561500458,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461660175476907,0.20998021994418392,-0.4828259068749725
1697563547566552981,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461676989037315,0.20998022129274244,-0.4828259060468299
1697563547571687095,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461671816465644,0.2099802209161862,-0.4828259062957546
1697563547577324099,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461680536050548,0.20998022162592775,-0.482825905864701
1697563547581815252,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546165564514526,0.2099802197000894,-0.4828259070799229
1697563547586445656,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168050498195,0.2099802216705611,-0.4828259058590635
1697563547591704314,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167524117726,0.20998022127896673,-0.48282590611367615
1697563547596492010,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168218599852,0.20998022184236664,-0.4828259057706615
1697563547601840172,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461678094201994,0.20998022153951415,-0.48282590596835695
1697563547606506818,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461679170050824,0.20998022164020144,-0.48282590591319624
1697563547611437711,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168926107523,0.20998022244600564,-0.4828259054167433
1697563547617050446,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461668902675776,0.20998022086479318,-0.48282590641162754
1697563547622071758,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167333535332,0.20998022122499876,-0.4828259061926195
1697563547626630700,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168838518124,0.2099802224161137,-0.4828259054538262
1697563547631576871,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461686908300062,0.2099802223113696,-0.4828259055245139
1697563547636819492,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167056191448,0.20998022104068664,-0.4828259063235157
1697563547641544685,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461664991708063,0.20998022061358626,-0.4828259065949115
1697563547646704176,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167227723827,0.20998022119307133,-0.48282590623685256
1697563547651525303,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461671153642578,0.20998022111299866,-0.48282590629070493
1697563547656591329,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461672228987797,0.20998022120460985,-0.48282590623696636
1697563547661598522,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461676850208136,0.2099802215734906,-0.48282590600966824
1697563547666634314,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461674904752554,0.2099802214273202,-0.4828259061040314
1697563547672065823,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461676906256983,0.20998022158993015,-0.4828259060051802
1697563547676350820,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461674871597383,0.20998022143584355,-0.4828259061040551
1697563547681652389,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461683896208303,0.20998022214789072,-0.4828259056614033
1697563547686981599,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461679766581568,0.20998022182886472,-0.4828259058629942
1697563547691584755,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461687961203283,0.20998022247515016,-0.482825905461101
1697563547696947260,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546166343659502,0.2099802205574124,-0.4828259066615706
1697563547701770477,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461676864326082,0.2099802216131155,-0.4828259060034995
1697563547706892216,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461686873431013,0.20998022240067898,-0.48282590551288657
1697563547711358253,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461701538003747,0.20998022355276602,-0.48282590479432713
1697563547716676717,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461682014049236,0.20998022202579228,-0.48282590575007067
1697563547721587965,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461696277527498,0.20998022314600184,-0.4828259050512231
1697563547726452133,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168417359352,0.20998022220000534,-0.48282590564366057
1697563547731793884,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461694992727731,0.2099802230499517,-0.4828259051135472
1697563547736576441,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461677295398457,0.20998022166533356,-0.4828259059799569
1697563547741342033,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461646276920493,0.20998021923678614,-0.48282590749874865
1697563547746627756,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167638137817,0.20998022159735455,-0.48282590602427505
1697563547751555165,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461670965428387,0.20998022117460388,-0.4828259062893131
1697563547756548774,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461698077774938,0.20998022330047025,-0.48282590496140765
1697563547761639505,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461686371772929,0.20998022238462863,-0.48282590553451626
1697563547766433072,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167535889542,0.20998022152299156,-0.4828259060736977
1697563547771525018,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461692033828456,0.2099802228307238,-0.48282590525697777
1697563547776866873,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546167482587913,0.20998022148348852,-0.4828259060995705
1697563547781719433,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461695777017975,0.20998022312610914,-0.48282590507346457
1697563547786434239,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.15461665752966983,0.2099802207745154,-0.48282590654370683
1697563547791682255,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,0.1546168592047007,0.2099802223555883,-0.4828259055559994
